population;mutation factor;crossover chance;selection;succession;crossover mode;score
19;0.03059854989141253;0.14824859014958225;exp;tourny;vert-slice;826.8601742305361
19;0.03059854989141253;0.14824859014958225;exp;tourny;vert-slice;848.9103943145504
19;0.03059854989141253;0.14824859014958225;exp;tourny;vert-slice;833.6926700075356
19;0.03059854989141253;0.14824859014958225;exp;tourny;vert-slice;842.3438697379995
19;0.03059854989141253;0.14824859014958225;exp;tourny;vert-slice;854.4702873521043
19;0.03059854989141253;0.14824859014958225;exp;tourny;vert-slice;818.6525732380512
19;0.03059854989141253;0.14824859014958225;exp;tourny;vert-slice;833.2680916883073
16;0.2011437642442503;0.25206040550578623;exp;best;avg;820.664366460777
16;0.2011437642442503;0.25206040550578623;exp;best;avg;823.9319876488736
16;0.2011437642442503;0.25206040550578623;exp;best;avg;794.711386875504
16;0.2011437642442503;0.25206040550578623;exp;best;avg;794.6067964243773
16;0.2011437642442503;0.25206040550578623;exp;best;avg;835.8524234738187
16;0.2011437642442503;0.25206040550578623;exp;best;avg;812.0982618029491
16;0.2011437642442503;0.25206040550578623;exp;best;avg;822.5344564646267
16;0.2011437642442503;0.25206040550578623;exp;best;avg;809.4291212783396
16;0.2011437642442503;0.25206040550578623;exp;best;avg;811.9266433923779
16;0.2011437642442503;0.25206040550578623;exp;best;avg;830.2560115359663
16;0.2011437642442503;0.25206040550578623;exp;best;avg;812.3703663658191
16;0.2011437642442503;0.25206040550578623;exp;best;avg;834.2325419827774
16;0.2011437642442503;0.25206040550578623;exp;best;avg;810.6415747606982
16;0.2011437642442503;0.25206040550578623;exp;best;avg;825.5181597216399
16;0.2011437642442503;0.25206040550578623;exp;best;avg;807.0887934516585
16;0.2011437642442503;0.25206040550578623;exp;best;avg;824.7755510833551
16;0.2011437642442503;0.25206040550578623;exp;best;avg;792.8456813235296
16;0.2011437642442503;0.25206040550578623;exp;best;avg;813.5370704397494
16;0.2011437642442503;0.25206040550578623;exp;best;avg;812.2370210150747
16;0.2011437642442503;0.25206040550578623;exp;best;avg;778.0489555917486
16;0.2011437642442503;0.25206040550578623;exp;best;avg;832.4415588639547
16;0.2011437642442503;0.25206040550578623;exp;best;avg;816.6224890616015
16;0.2011437642442503;0.25206040550578623;exp;best;avg;830.8394230932176
16;0.2011437642442503;0.25206040550578623;exp;best;avg;832.6851250485084
16;0.2011437642442503;0.25206040550578623;exp;best;avg;825.640039856086
16;0.2011437642442503;0.25206040550578623;exp;best;avg;837.472304722059
16;0.2011437642442503;0.25206040550578623;exp;best;avg;797.673676644147
16;0.2011437642442503;0.25206040550578623;exp;best;avg;809.6919408262727
16;0.2011437642442503;0.25206040550578623;exp;best;avg;803.0447966523765
16;0.2011437642442503;0.25206040550578623;exp;best;avg;834.7355422807894
9;0.1498869943883061;0.6222906421667227;exp;best;avg;854.0773252917464
9;0.1498869943883061;0.6222906421667227;exp;best;avg;855.3863779891334
9;0.1498869943883061;0.6222906421667227;exp;best;avg;854.12219678071
9;0.1498869943883061;0.6222906421667227;exp;best;avg;806.9243837533083
9;0.1498869943883061;0.6222906421667227;exp;best;avg;847.7911349520618
9;0.1498869943883061;0.6222906421667227;exp;best;avg;801.9336569161211
9;0.1498869943883061;0.6222906421667227;exp;best;avg;833.7602622208439
9;0.1498869943883061;0.6222906421667227;exp;best;avg;807.242890396814
9;0.1498869943883061;0.6222906421667227;exp;best;avg;825.164534705658
9;0.1498869943883061;0.6222906421667227;exp;best;avg;822.3147949882601
9;0.1498869943883061;0.6222906421667227;exp;best;avg;773.9707063384117
9;0.1498869943883061;0.6222906421667227;exp;best;avg;847.8132266045025
9;0.1498869943883061;0.6222906421667227;exp;best;avg;830.4416062909343
9;0.1498869943883061;0.6222906421667227;exp;best;avg;822.0160762633337
9;0.1498869943883061;0.6222906421667227;exp;best;avg;819.5759905134795
9;0.1498869943883061;0.6222906421667227;exp;best;avg;822.545565510351
9;0.1498869943883061;0.6222906421667227;exp;best;avg;833.732899229484
9;0.1498869943883061;0.6222906421667227;exp;best;avg;829.7837754820831
9;0.1498869943883061;0.6222906421667227;exp;best;avg;801.8434968704154
9;0.1498869943883061;0.6222906421667227;exp;best;avg;793.2793895945571
9;0.1498869943883061;0.6222906421667227;exp;best;avg;834.3911260486157
9;0.1498869943883061;0.6222906421667227;exp;best;avg;814.3754368063381
9;0.1498869943883061;0.6222906421667227;exp;best;avg;783.258433299243
9;0.1498869943883061;0.6222906421667227;exp;best;avg;835.5381360867055
9;0.1498869943883061;0.6222906421667227;exp;best;avg;801.251806152306
9;0.1498869943883061;0.6222906421667227;exp;best;avg;798.6862895031903
9;0.1498869943883061;0.6222906421667227;exp;best;avg;841.6410068511098
9;0.1498869943883061;0.6222906421667227;exp;best;avg;821.5352916676459
9;0.1498869943883061;0.6222906421667227;exp;best;avg;837.7455751217732
9;0.1498869943883061;0.6222906421667227;exp;best;avg;825.2163768027258
17;0.5760401368204063;0.43823691289593414;rand;best;avg;818.9061749389718
17;0.5760401368204063;0.43823691289593414;rand;best;avg;810.087121251765
17;0.5760401368204063;0.43823691289593414;rand;best;avg;818.2741056729255
17;0.5760401368204063;0.43823691289593414;rand;best;avg;773.8722492118495
17;0.5760401368204063;0.43823691289593414;rand;best;avg;816.96709285202
17;0.5760401368204063;0.43823691289593414;rand;best;avg;802.7484216554396
17;0.5760401368204063;0.43823691289593414;rand;best;avg;832.3842294970217
17;0.5760401368204063;0.43823691289593414;rand;best;avg;829.816918694913
17;0.5760401368204063;0.43823691289593414;rand;best;avg;819.5082910267786
17;0.5760401368204063;0.43823691289593414;rand;best;avg;829.6093499377172
17;0.5760401368204063;0.43823691289593414;rand;best;avg;817.579964119573
17;0.5760401368204063;0.43823691289593414;rand;best;avg;795.6765155588224
17;0.5760401368204063;0.43823691289593414;rand;best;avg;828.1092443844439
17;0.5760401368204063;0.43823691289593414;rand;best;avg;818.8804485395885
17;0.5760401368204063;0.43823691289593414;rand;best;avg;818.0284722646246
17;0.5760401368204063;0.43823691289593414;rand;best;avg;821.2036434002553
17;0.5760401368204063;0.43823691289593414;rand;best;avg;825.525043768048
17;0.5760401368204063;0.43823691289593414;rand;best;avg;832.0762113280116
17;0.5760401368204063;0.43823691289593414;rand;best;avg;827.4259910563726
17;0.5760401368204063;0.43823691289593414;rand;best;avg;772.44901154422
17;0.5760401368204063;0.43823691289593414;rand;best;avg;827.1716531615612
17;0.5760401368204063;0.43823691289593414;rand;best;avg;843.8772336038089
17;0.5760401368204063;0.43823691289593414;rand;best;avg;823.5191943491185
17;0.5760401368204063;0.43823691289593414;rand;best;avg;821.3377992102141
17;0.5760401368204063;0.43823691289593414;rand;best;avg;821.2210023450867
17;0.5760401368204063;0.43823691289593414;rand;best;avg;820.260282602453
17;0.5760401368204063;0.43823691289593414;rand;best;avg;817.8727142528095
17;0.5760401368204063;0.43823691289593414;rand;best;avg;833.1014919076911
17;0.5760401368204063;0.43823691289593414;rand;best;avg;814.0922967225999
17;0.5760401368204063;0.43823691289593414;rand;best;avg;829.7902507202688
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;796.7519672571423
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;815.5042946937663
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;789.1319402583969
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;779.4931820606133
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;786.9676225625875
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;802.2458277918219
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;794.3422379084706
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;814.1650561756321
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;821.0540422271993
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;774.2701019262608
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;798.1507079359568
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;812.9272592979323
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;821.1732283928263
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;827.5114993260579
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;777.8035645519641
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;780.6310681969999
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;802.6131206442676
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;793.7535252474038
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;816.2431539879948
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;815.0999387778943
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;807.2563893745946
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;825.630212644019
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;816.4833865976185
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;786.6273858616064
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;781.789578698693
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;813.8214066474259
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;808.1121037929476
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;776.5876863793154
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;805.8284709509632
8;0.07035758156775063;0.5562335791903202;rand;tourny;vert-slice;803.9274747351542
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;823.0664177033846
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;797.4731900234726
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;819.4793068412276
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;793.0325915841493
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;806.4183168529293
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;814.1833490516417
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;831.9564010152319
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;830.6863667086516
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;832.028615009438
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;825.3644086380938
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;845.991645041382
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;843.4939268770967
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;813.0258981805009
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;837.1090911436912
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;793.404838605426
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;794.1067769572059
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;816.1262786520522
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;820.9975226882392
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;806.5464294009518
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;848.7162244988851
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;795.2101070748372
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;834.4038435570534
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;841.1061891002724
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;797.1128773548865
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;804.8467102593255
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;805.5080561265967
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;808.5532719226351
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;794.3246013796788
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;834.8227770726069
8;0.08882885211452529;0.2270321169182642;exp;best;hor-slice;817.3867087510159
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;844.6500129152428
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;807.5897327307049
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;812.539845313652
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;809.3443516855511
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;806.7456274049206
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;825.2777331858013
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;820.3549253582125
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;814.6691365347187
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;840.31558859126
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;813.1592791213687
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;831.7223608597284
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;797.3839944298221
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;846.3020593170584
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;830.940202334579
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;838.0172523005812
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;801.291049860021
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;817.1044079199637
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;801.817680072736
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;820.7427201720899
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;825.3107099231861
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;838.6522000201471
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;794.4385967309142
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;804.64907853843
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;799.3155035042587
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;786.7568111763011
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;843.2752820999015
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;786.0731732456353
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;796.574632818704
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;825.0052602610594
15;0.2568085705327767;0.09726843497734261;exp;best;hor-slice;834.7546590158207
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;813.5483605113302
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;824.5806331221261
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;805.4617338666797
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;800.908010064125
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;830.6848751202897
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;797.8272362965479
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;804.1136236580803
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;799.6943901403791
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;805.0634738920279
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;792.1511907222388
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;800.3491847171778
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;826.2452655884363
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;800.8754258529087
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;786.8523030649154
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;818.0922535830184
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;814.4381890580728
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;815.8579529419225
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;799.1459943782618
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;816.1276994463557
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;816.7573784446818
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;813.3855088238795
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;822.8346966399838
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;818.7427854254425
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;767.7614057659544
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;811.10192543084
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;805.3489795242766
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;811.6894509062442
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;810.7911413972947
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;811.7943295019627
5;0.5390259355673275;0.6981407367261355;rand;tourny;avg;825.38738946869
16;0.6973583260321352;0.9489410264059718;exp;tourny;avg;765.3300901301959
16;0.6973583260321352;0.9489410264059718;exp;tourny;avg;804.8964731539222
16;0.6973583260321352;0.9489410264059718;exp;tourny;avg;804.0058037153688
16;0.6973583260321352;0.9489410264059718;exp;tourny;avg;773.8011642038751
16;0.6973583260321352;0.9489410264059718;exp;tourny;avg;816.0736815125089
16;0.6973583260321352;0.9489410264059718;exp;tourny;avg;801.1095669954807
16;0.6973583260321352;0.9489410264059718;exp;tourny;avg;812.352334939916
16;0.6973583260321352;0.9489410264059718;exp;tourny;avg;837.7910958371609
